X,Y
0.771473,0.674982
0.436989,0.452739
0.689966,0.286602
0.511115,0.260723
0.798504,0.282268
0.313221,0.116375
0.409900,0.575024
0.960560,0.496176
0.353300,0.359486
0.117207,0.849253
0.114915,0.708218
0.540911,0.503400
0.777445,0.600230
0.275426,0.815057
0.645462,0.502395
0.130444,0.987435
0.907001,0.581990
0.836914,0.445882
0.301106,0.350519
0.548393,0.119524
0.310469,0.636538
0.890222,0.347626
0.542755,0.171264
0.563188,0.871647
0.278449,0.493159
0.732283,0.522070
0.690877,0.498099
0.926699,0.056377
0.068673,0.370134
0.313906,0.127574
0.079774,0.906285
0.734283,0.474303
0.608355,0.946894
0.417930,0.255513
0.788841,0.267080
0.914295,0.483049
0.688597,0.138490
0.114171,0.738649
0.792121,0.314399
0.342669,0.408391
0.862027,0.748764
0.123265,0.155079
0.860338,0.138750
0.843907,0.214513
0.203206,0.215938
0.470307,0.367680
0.081956,0.934318
0.477607,0.368042
0.083067,0.135606
0.098349,0.818018
0.228589,0.877905
0.950524,0.840678
0.849449,0.313050
0.922302,0.850964
0.967339,0.528364
0.701771,0.143432
0.817206,0.922301
0.702760,0.235115
0.509259,0.657234
0.442938,0.633153
0.353329,0.954346
0.440520,0.241087
0.308355,0.540965
0.453250,0.038274
0.880317,0.595396
0.388824,0.459276
0.158972,0.582855
0.597200,0.361863
0.351258,0.282726
0.590212,0.232317
0.605360,0.135238
0.111609,0.154426
0.316466,0.906708
0.075128,0.028542
0.251830,0.597902
0.504240,0.906740
0.707104,0.548045
0.323803,0.438236
0.120825,0.178331
0.212459,0.351813
0.297104,0.516192
0.268505,0.239517
0.656559,0.097014
0.386263,0.331131
0.219713,0.480241
0.021845,0.224291
0.727510,0.711068
0.879889,0.167395
0.222248,0.493073
0.878856,0.928719
0.456262,0.896067
0.168492,0.538538
0.190646,0.890603
0.653064,0.903661
0.114841,0.833149
0.718049,0.555691
0.782342,0.607601
0.263090,0.331569
0.444040,0.932954
0.071417,0.350143
0.416632,0.717235
0.624554,0.575266
0.673179,0.873688
0.822717,0.720064
0.378735,0.180541
0.284285,0.076788
0.064645,0.165356
0.102818,0.806351
0.519409,0.678356
0.718410,0.242363
0.601157,0.284035
0.531794,0.259314
0.713959,0.102187
0.313081,0.786368
0.464159,0.834415
0.303814,0.256565
0.653967,0.419395
0.217453,0.728812
0.546291,0.761481
0.226891,0.448881
0.395159,0.849085
0.179823,0.958699
0.175867,0.468336
0.501617,0.110506
0.627717,0.230981
0.213697,0.206522
0.147456,0.542245
0.883808,0.536870
0.541816,0.589878
0.845927,0.620154
0.336686,0.048940
0.794835,0.810145
0.800790,0.739703
0.821591,0.301365
0.632141,0.157464
0.781459,0.336080
0.936384,0.844988
0.611270,0.768652
0.768592,0.458920
0.003493,0.134935
0.723706,0.184838
0.576935,0.912885
0.842255,0.302338
0.142672,0.940227
0.516963,0.134926
0.172852,0.497244
0.157197,0.678140
0.066668,0.018450
0.281310,0.390570
0.911993,0.353680
0.768555,0.092374
0.671717,0.465684
0.463324,0.215301
0.386253,0.043751
0.725107,0.663417
0.792741,0.984064
0.583342,0.875903
0.173739,0.542544
0.012699,0.431797
0.396687,0.578774
0.224199,0.508338
0.430597,0.076385
0.491018,0.702570
0.032942,0.497189
0.806514,0.466524
0.119619,0.296010
0.139638,0.696595
0.501373,0.540666
0.430602,0.132549
0.820369,0.036049
0.236058,0.191099
0.580958,0.804353
0.482367,0.071524
0.847918,0.094876
0.224158,0.032198
0.249362,0.251878
0.822574,0.804596
0.706155,0.426887
0.431041,0.371806
0.149000,0.191874
0.280747,0.647965
0.358665,0.337323
0.873715,0.801914
0.670067,0.390279
0.595311,0.763247
0.589896,0.337935
0.247493,0.749103
0.440181,0.528389
0.166122,0.115848
0.217663,0.441789
0.372322,0.091312
0.658768,0.035311
0.977063,0.789184
0.498827,0.918351
0.525509,0.869584
0.257369,0.844780
0.266521,0.758090
0.374139,0.709840
0.751636,0.447735
0.184033,0.494051
0.470774,0.377464
0.895332,0.071865
0.938536,0.271489
0.185361,0.519661
0.946953,0.766711
0.353992,0.175243
0.721560,0.064222
0.265918,0.828766
0.786166,0.528629
0.761344,0.490990
0.889422,0.952643
0.829341,0.358717
0.756936,0.596981
0.051014,0.691530
0.682882,0.549226
0.730591,0.229849
0.924639,0.919827
0.507546,0.895964
0.355565,0.562191
0.873825,0.504314
0.569799,0.391837
0.982996,0.179601
0.886977,0.658927
0.076555,0.805598
0.968414,0.789582
0.035771,0.618221
0.112733,0.114825
0.872211,0.419051
0.284817,0.931826
0.816614,0.136802
0.164755,0.161988
0.545324,0.205793
0.335660,0.874894
0.714819,0.913347
0.679079,0.569025
0.308686,0.958889
0.258048,0.566991
0.043470,0.110593
0.193369,0.695648
0.688531,0.571965
0.627625,0.666562
0.328589,0.957189
0.280174,0.105725
0.676136,0.103087
0.903003,0.314842
0.443762,0.175048
0.241367,0.205361
0.262787,0.140785
0.625601,0.050118
0.191681,0.660424
0.790730,0.936710
0.514393,0.405922
0.876899,0.805295
0.319072,0.736127
0.255512,0.831030
0.065988,0.121973
0.378101,0.701435
0.086974,0.984989
0.940009,0.306767
0.263983,0.792068
0.614507,0.667142
0.381343,0.603210
0.127780,0.497216
0.699440,0.639866
0.130976,0.835575
0.233880,0.390094
0.619490,0.039836
0.285153,0.370962
0.603196,0.626203
0.839561,0.675216
0.292839,0.653455
0.784767,0.280010
0.377416,0.196775
0.290511,0.526795
0.183607,0.511004
0.564304,0.311730
0.836837,0.318129
0.433110,0.706873
0.992077,0.387689
0.017086,0.137471
0.806545,0.115440
0.475620,0.630992
0.162819,0.406185
0.715468,0.642552
0.284203,0.631127
0.260983,0.037179
0.087353,0.122751
0.932562,0.485974
0.314381,0.820663
0.416213,0.085571
0.566974,0.136324
0.816350,0.369844
0.756316,0.336338
0.925460,0.202304
0.162377,0.483162
0.135077,0.822987
0.018466,0.591439
0.246624,0.699375
0.605338,0.445420
0.566171,0.584178
0.137728,0.487806
0.629831,0.342446
0.734264,0.914154
0.073328,0.245719
0.300732,0.656704
0.504064,0.494450
0.263664,0.074278
0.566376,0.936791
0.733038,0.700965
0.827160,0.424135
0.991868,0.897410
0.310995,0.985299
0.690800,0.903177
0.280305,0.180261
0.168199,0.155914
0.957388,0.943556
0.983794,0.452962
0.608797,0.379783
0.030052,0.035917
0.198800,0.651973
0.978827,0.449973
0.022338,0.131476
0.764500,0.538829
0.992986,0.844882
0.413616,0.351205
0.435988,0.971549
0.622476,0.501585
0.309171,0.349379
0.173306,0.478243
0.759734,0.937905
0.132571,0.562247
0.552998,0.881794
0.034312,0.299956
0.302773,0.809302
0.085914,0.942437
0.930972,0.499165
0.490287,0.319781
0.943477,0.841239
0.181086,0.495029
0.702251,0.180200
0.772237,0.820725
0.630383,0.233614
0.036795,0.665158
0.488409,0.692355
0.401701,0.162838
0.496324,0.780292
0.407113,0.454241
0.546617,0.451469
0.057446,0.047807
0.306387,0.544973
0.680228,0.898639
0.264248,0.937178
0.504802,0.822272
0.787525,0.950544
0.085034,0.191429
0.190684,0.640704
0.332036,0.103960
0.759554,0.761338
0.340653,0.791975
0.597658,0.706661
0.754829,0.447327
0.709246,0.929688
0.293383,0.925524
0.645849,0.919632
0.343977,0.947054
0.777894,0.118976
0.049003,0.892981
0.723076,0.750476
0.123422,0.204029
0.474958,0.391649
0.634161,0.492458
0.893690,0.058461
0.081783,0.851100
0.711410,0.111253
0.724982,0.365860
0.279807,0.564335
0.065421,0.424506
0.068862,0.797181
0.571147,0.568426
0.918969,0.073979
0.674456,0.118393
0.255854,0.606520
0.839699,0.822434
0.700825,0.510225
0.050897,0.154447
0.576875,0.589874
0.302628,0.865210
0.784903,0.194166
0.586592,0.085715
0.838240,0.914790
0.713522,0.934761
0.411160,0.499747
0.830269,0.305773
0.850323,0.880106
0.657864,0.279434
0.217034,0.259904
0.350197,0.261581
0.952801,0.495045
0.301752,0.274128
0.959094,0.459743
0.401975,0.867560
0.025677,0.461462
0.738776,0.516203
0.234577,0.097014
0.822840,0.316973
0.925844,0.440898
0.284476,0.762046
0.195488,0.570643
0.471473,0.048813
0.811907,0.397025
0.658157,0.457345
0.609969,0.144154
0.084408,0.794741
0.422019,0.704886
0.114554,0.159649
0.294126,0.314217
0.172008,0.579162
0.349419,0.235987
0.986890,0.402684
0.190025,0.253397
0.362672,0.531451
0.492177,0.209867
0.877899,0.678310
0.142060,0.095185
0.668470,0.974186
0.225818,0.613101
0.941997,0.540800
0.761148,0.243793
0.143248,0.334581
0.752328,0.739705
0.452159,0.061396
0.917526,0.261308
0.394483,0.590615
0.493305,0.909540
0.603997,0.745527
0.052781,0.798424
0.132705,0.316058
0.285860,0.856164
0.428879,0.677590
0.536821,0.659646
0.032365,0.065243
0.747521,0.327979
0.284387,0.543993
0.874160,0.349363
0.331008,0.298001
0.613331,0.775206
0.077542,0.738951
0.022464,0.193094
0.874368,0.325921
0.340936,0.621192
0.788041,0.478954
0.819446,0.230689
0.808878,0.599840
0.761954,0.803786
0.431121,0.645765
0.229153,0.185736
0.403288,0.730660
0.686976,0.420422
0.746457,0.180030
0.605878,0.644878
0.905150,0.360592
0.087314,0.212389
0.199911,0.885485
0.090632,0.653688
0.361764,0.496383
0.798344,0.889264
0.540687,0.466482
0.869551,0.690869
0.268125,0.176299
0.696558,0.625760
0.861049,0.873040
0.480937,0.072398
0.656922,0.059389
0.783710,0.704483
0.170247,0.147883
0.189325,0.156770
0.674755,0.106827
0.833812,0.945655
0.515646,0.407616
0.405830,0.111765
0.476344,0.670954
0.471090,0.471113
0.447264,0.028434
0.128058,0.701374
0.108515,0.855378
0.477231,0.763299
0.136096,0.081153
0.086496,0.290442
0.190928,0.211045
0.183732,0.341928
0.841710,0.455894
0.203620,0.061754
0.819165,0.945294
0.875620,0.634244
0.201473,0.736930
0.871177,0.165677
0.986847,0.547932
0.834526,0.378374
0.595006,0.102917
0.796808,0.811970
0.269873,0.257746
0.948791,0.725824
0.154833,0.296748
0.337011,0.290560
0.850086,0.102793
0.727095,0.704758
0.579951,0.491424
0.068135,0.761052
0.171116,0.199118
0.883824,0.177524
0.990656,0.802158
0.186850,0.428769
0.702502,0.070269
0.530591,0.057203
0.481379,0.833133
0.414444,0.120182
0.331389,0.275859
0.480433,0.077029
0.456767,0.276770
0.056516,0.869546
0.085387,0.251958
0.570316,0.077899
0.756955,0.558804
0.930268,0.643670
0.953313,0.888019
0.971902,0.093764
0.061940,0.049005
0.637115,0.308224
0.580284,0.306596
0.506431,0.367823
0.360423,0.233942
0.820717,0.207128
0.345179,0.592583
0.184250,0.902010
0.974693,0.352689
0.537207,0.610841
0.812953,0.532853
0.527634,0.081888
0.161497,0.233549
0.465700,0.603179
0.840165,0.475672
0.686603,0.471449
0.164360,0.688077
0.319791,0.170991
0.331039,0.544038
0.214232,0.695408
0.684896,0.560951
0.139708,0.137647
0.730324,0.252407
0.786340,0.606574
0.178544,0.340238
0.557827,0.381585
0.386215,0.391473
0.279846,0.507100
0.188626,0.717078
0.177424,0.236348
0.542069,0.846830
0.262310,0.728682
0.446175,0.914869
0.795437,0.603354
0.186214,0.642873
0.656361,0.853259
0.586458,0.671255
0.819419,0.855384
0.620725,0.665756
0.771461,0.806842
0.047223,0.228955
0.495526,0.776070
0.703356,0.550032
0.076246,0.242402
0.630748,0.417325
0.279753,0.298499
0.340263,0.140209
0.264267,0.971353
0.685119,0.843074
0.126611,0.787403
0.740168,0.708615
0.425545,0.341010
0.695172,0.965456
0.756527,0.166116
0.878914,0.336651
0.321343,0.572355
0.128308,0.786768
0.076549,0.615319
0.198037,0.704613
0.684263,0.913555
0.833050,0.552274
0.420947,0.176758
0.692403,0.882722
0.792100,0.602573
0.680959,0.594087
0.812347,0.453790
0.387429,0.421326
0.058129,0.653676
0.588202,0.389788
0.391609,0.912323
0.253064,0.746709
0.208841,0.053011
0.218184,0.791977
0.624480,0.314867
0.702425,0.671948
0.366705,0.778049
0.662623,0.638418
0.758684,0.810452
0.375345,0.352277
0.430999,0.519625
0.323378,0.237770
0.954023,0.904424
0.875386,0.411616
0.022098,0.169552
0.093975,0.952217
0.640081,0.720180
0.592077,0.894409
0.879009,0.980239
0.519788,0.660250
0.942673,0.873721
0.677194,0.777395
0.307300,0.925695
0.332981,0.779944
0.029601,0.209317
0.675194,0.384891
0.357747,0.493338
0.772797,0.681486
0.054986,0.658932
0.305053,0.810660
0.419096,0.789271
0.097692,0.741520
0.941218,0.807755
0.459924,0.106267
0.166187,0.644644
0.492403,0.705575
0.397109,0.657623
0.870420,0.282859
0.375110,0.099202
0.867056,0.679303
0.358736,0.397363
0.231277,0.160193
0.136763,0.302168
0.647225,0.477576
0.170409,0.047777
0.284929,0.297410
0.947228,0.143886
0.603202,0.172272
0.189826,0.382406
0.401548,0.234682
0.464213,0.852216
0.382861,0.600822
0.685213,0.670435
0.993581,0.635141
0.401470,0.147425
0.381249,0.274562
0.392770,0.677088
0.497566,0.546822
0.898664,0.576939
0.610827,0.866079
0.935254,0.670429
0.814367,0.609081
0.714846,0.139790
0.825287,0.547145
0.474105,0.205991
0.371336,0.912156
0.562576,0.720319
0.147535,0.177294
0.107364,0.388711
0.585756,0.799995
0.529364,0.866209
0.827989,0.330482
0.335473,0.787920
0.063293,0.819241
0.217073,0.300893
0.280390,0.318799
0.262189,0.752234
0.128102,0.942136
0.079227,0.188790
0.835233,0.492799
0.777183,0.905874
0.911557,0.244342
0.928568,0.173300
0.211891,0.340998
0.496692,0.809110
0.220059,0.739245
0.915728,0.569986
0.494136,0.890602
0.901463,0.210892
0.308308,0.853543
0.388557,0.631829
0.807261,0.360393
0.808754,0.893937
0.784376,0.775597
0.126510,0.197939
0.214715,0.705637
0.499173,0.203458
0.076707,0.703734
0.313080,0.335824
0.613185,0.399199
0.136120,0.106917
0.753458,0.461038
0.293364,0.651644
0.241366,0.399302
0.222977,0.599798
0.030861,0.621461
0.656467,0.573437
0.920535,0.651234
0.546907,0.392294
0.546068,0.359098
0.371829,0.461987
0.477198,0.692870
0.864021,0.438264
0.372188,0.169295
0.585052,0.508371
0.772868,0.770393
0.917986,0.389460
0.604568,0.135233
0.852410,0.115594
0.462612,0.110214
0.977235,0.162632
0.423347,0.261066
0.426480,0.592479
0.848683,0.054699
0.133740,0.957682
0.662564,0.848562
0.693970,0.960275
0.579589,0.581723
0.319149,0.748150
0.787254,0.409120
0.336156,0.335703
0.568468,0.978737
0.026574,0.168061
0.617312,0.890799
0.298833,0.884435
0.860596,0.659065
0.392736,0.087242
0.246748,0.837116
0.240652,0.114201
0.272531,0.360092
0.526486,0.726473
0.706353,0.859592
0.625980,0.742361
0.114702,0.477396
0.769654,0.733338
0.851117,0.394910
0.115327,0.269227
0.587354,0.681074
0.297104,0.297207
0.251834,0.283694
0.999334,0.854674
0.879680,0.123561
0.105579,0.507406
0.886058,0.319177
0.255803,0.643274
0.303474,0.924075
0.275077,0.438681
0.867555,0.746388
0.156973,0.486057
0.224900,0.525431
0.726499,0.317060
0.633450,0.599282
0.454049,0.105636
0.719722,0.940916
0.117633,0.343507
0.135103,0.813605
0.567619,0.827014
0.884202,0.686894
0.248003,0.969450
0.953291,0.845843
0.386213,0.560347
0.817236,0.846694
0.479342,0.122108
0.787653,0.764155
0.843632,0.813429
0.497661,0.831431
0.017060,0.244481
0.643757,0.068197
0.693490,0.324783
0.433566,0.780642
0.495139,0.807274
0.337132,0.439616
0.277879,0.954425
0.358665,0.502191
0.562218,0.111789
0.816766,0.132237
0.634065,0.857607
0.886670,0.677631
0.684719,0.612591
0.572355,0.600160
0.552677,0.702755
0.431230,0.526193
0.128687,0.463792
0.820974,0.429513
0.625188,0.341411
0.644015,0.092918
0.741696,0.912703
0.127910,0.559260
0.871107,0.709935
0.103577,0.099970
0.133860,0.837559
0.231919,0.717979
0.821429,0.183897
0.377305,0.237511
0.937076,0.108913
0.898674,0.593482
0.885105,0.899112
0.252808,0.274513
0.958490,0.484187
0.789180,0.627544
0.755012,0.935164
0.822926,0.832268
0.896186,0.345729
0.051667,0.937189
0.599062,0.337759
0.708265,0.845114
0.813621,0.206118
0.464940,0.312051
0.551647,0.508811
0.383069,0.282548
0.782965,0.345847
0.915856,0.883897
0.761724,0.906749
0.425110,0.707721
0.949658,0.592430
0.482009,0.249932
0.836669,0.302788
0.054043,0.132209
0.470574,0.593990
0.079879,0.233187
0.269529,0.384890
0.031530,0.706307
0.617294,0.186925
0.300634,0.927695
0.554160,0.824393
0.606436,0.345028
0.234228,0.421595
0.248393,0.303590
0.683005,0.318670
0.014122,0.830421
0.593722,0.633152
0.485834,0.241704
0.230540,0.076837
0.636669,0.722509
0.627519,0.820938
0.500376,0.965567
0.730326,0.229967
0.464362,0.309548
0.262885,0.805310
0.962190,0.722976
0.886738,0.699235
0.303049,0.148371
0.917055,0.069832
0.037123,0.889321
0.648422,0.877400
0.202044,0.573224
0.580681,0.409637
0.777767,0.324492
0.869956,0.909208
0.549429,0.817305
0.572644,0.970297
0.838310,0.419511
0.556019,0.990583
0.729574,0.568173
0.965906,0.308025
0.200571,0.688904
0.154720,0.918904
0.113484,0.828694
0.831688,0.414592
0.972328,0.308161
0.116132,0.210349
0.484374,0.121068
0.522448,0.683037
0.878547,0.278514
0.507386,0.589394
0.304674,0.218360
0.045567,0.849289
0.903886,0.862384
0.210023,0.092191
0.254902,0.483419
0.367305,0.677729
0.430519,0.827334
0.511256,0.263811
0.282558,0.408191
0.548608,0.170514
0.141712,0.734823
0.138944,0.742360
0.986720,0.486034
0.379653,0.183471
0.817945,0.724451
0.586958,0.669582
0.848173,0.909086
0.448062,0.260936
0.056258,0.301249
0.692117,0.190907
0.919437,0.606791
0.602697,0.925756
0.292907,0.193880
0.517898,0.327538
0.557494,0.275502
0.099242,0.553636
0.222328,0.693949
0.166749,0.135772
0.258646,0.762443
0.842115,0.631331
0.154639,0.785743
0.107137,0.461211
0.614482,0.854403
0.559722,0.927708
0.309106,0.734213
0.215565,0.457873
0.892567,0.109300
0.424543,0.309292
0.051149,0.876793
0.340078,0.032329
0.095363,0.634315
0.051766,0.253170
0.350877,0.679892
0.150363,0.356247
0.399682,0.235507
0.827480,0.491105
0.842481,0.036063
0.254610,0.958810
0.557506,0.059404
0.610914,0.187284
0.461763,0.355193
0.557104,0.460776
0.120474,0.467119
0.908853,0.400386
0.512584,0.866034
0.538965,0.161204
0.564800,0.602073
0.428874,0.531205
0.134901,0.043084
0.601349,0.705403
0.039346,0.006812
0.725462,0.059570
0.401398,0.316440
0.344187,0.932041
0.160153,0.778175
0.434787,0.253076
0.958296,0.178928
0.938396,0.399176
0.552655,0.380212
0.918630,0.268095
0.969774,0.263683
0.259918,0.486602
0.244952,0.675578
0.887231,0.068933
0.754222,0.202646
0.032482,0.732132
0.132600,0.907775
0.265330,0.251037
0.952256,0.409439
0.351690,0.560470
0.352647,0.534268
0.390541,0.436350
0.655163,0.339294
0.074039,0.738180
0.055083,0.199408
0.512275,0.816259
0.168221,0.909209
0.106239,0.693455
0.820638,0.662734
0.254011,0.755106
0.929115,0.525753
0.453432,0.648571
0.447638,0.218103
0.233461,0.241132
0.854534,0.150285
0.595035,0.983744
0.656002,0.452953
0.236133,0.615812
0.323362,0.981945
0.228196,0.661934
0.551310,0.869390
0.290204,0.866974
0.323673,0.093025
0.238491,0.412625
0.522090,0.216239
0.295709,0.678247
0.637438,0.283993
0.309712,0.582654
0.059269,0.782018
0.134939,0.496208
0.252802,0.127500
0.680812,0.367150
0.897476,0.725376
0.267286,0.265077
0.838380,0.652034
0.131684,0.879888
0.424268,0.195112
0.476618,0.169673
0.335936,0.672115
0.183151,0.654998
0.410188,0.769825
0.947438,0.975631
0.683761,0.485828
0.561036,0.190456
0.143375,0.516926
0.880869,0.509984
0.647352,0.396385
0.835928,0.745878
0.706162,0.937252
0.261352,0.462561
0.557914,0.271482
0.015661,0.499052
0.744250,0.732838
0.139753,0.977409
0.341805,0.827367
0.155656,0.974691
0.543856,0.349788
0.838533,0.080897
0.096513,0.717308
0.283597,0.240697
0.303530,0.421015
0.903673,0.016923
0.662461,0.127002
0.025254,0.336156
0.879581,0.325575
0.495135,0.470633
0.120594,0.775394
0.663377,0.251135
0.796112,0.503172
0.447169,0.158475
0.229345,0.439445
0.670940,0.204503
0.776043,0.276345
0.802753,0.600251
0.576964,0.706531
0.917222,0.166659
0.899237,0.201374
0.051482,0.009204
0.891814,0.531555
0.917562,0.495052
0.986606,0.949824
0.885365,0.294750
0.838620,0.590850
0.271851,0.867193
0.913799,0.266701
0.077472,0.976535
0.163577,0.565222
0.920445,0.021108
0.995381,0.535496
0.950362,0.580125
0.307690,0.313408
0.413598,0.958450
0.957713,0.949261
0.854850,0.474862
0.359275,0.906083
0.331995,0.512520
0.911239,0.498817
0.667743,0.365151
0.623796,0.752366
0.549112,0.468211
0.839266,0.833864
0.791823,0.191232
0.994698,0.344983
0.405061,0.409150
0.725526,0.169526
0.712890,0.792742
0.819111,0.483507
0.270157,0.786445
0.125990,0.572591
0.156861,0.678945
0.784277,0.580890
0.705054,0.117195
0.113755,0.083436
0.567417,0.589479
0.913716,0.308190
0.759425,0.834631
0.023838,0.125142
0.295384,0.340755
0.848870,0.640179
0.356550,0.769958
0.415477,0.663875
0.875919,0.711541
0.321450,0.518033
0.552554,0.599841
0.560931,0.278535
0.451043,0.106188
0.322680,0.317710
0.901988,0.429559
0.607329,0.701924
0.015223,0.541541
0.618664,0.671305
0.704409,0.757551
0.298006,0.768067
0.294374,0.328960
0.644692,0.838031
0.367142,0.162938
0.600023,0.983488
0.508221,0.595471
0.512830,0.244494
0.699292,0.841788
0.712242,0.147090
0.659567,0.849094
0.461462,0.054075
0.211776,0.561609
0.892994,0.173158
0.847339,0.467458
0.035737,0.935192
0.582982,0.301723
0.938101,0.229463
0.040294,0.666041
0.673212,0.554139
0.485709,0.164174
0.544483,0.558368
0.194322,0.101885
0.484063,0.593088
0.710362,0.260946
0.742191,0.188653
0.156475,0.495286
0.267744,0.328635
0.583179,0.394000
0.724975,0.744111
0.121890,0.554929
0.162119,0.126353
0.055713,0.145555
0.779200,0.511534
0.072470,0.478515
0.566519,0.140346
0.457303,0.603272
0.984899,0.301765
0.853170,0.334908
0.850427,0.382453
0.373826,0.139448
0.156049,0.643467
0.841139,0.193082
0.157482,0.108653
0.302664,0.875193
0.702254,0.284413
0.224606,0.508193
0.350380,0.698415
0.417138,0.330290
0.160655,0.103016
0.601669,0.380367
0.672471,0.247473
0.198448,0.114852
0.098889,0.828000
0.176788,0.089966
0.769906,0.754024
0.636804,0.280920
0.211884,0.511516
0.269158,0.216146
0.194313,0.013990
0.319479,0.203426
0.818563,0.591226
0.242998,0.924136
0.488881,0.326082
0.481452,0.625178
0.845951,0.565299
0.835337,0.640698
0.787487,0.305384
0.460788,0.667490
0.541920,0.185501
0.158284,0.592431
0.923332,0.479216
0.134220,0.869991
0.309813,0.033044
0.269077,0.098408
0.908354,0.062014
0.916355,0.201100
0.507254,0.814626
0.145445,0.145914
0.933944,0.710679
0.356056,0.075491
0.306446,0.874536
0.449408,0.266923
0.112385,0.237740
0.351577,0.829293
0.670259,0.574761
0.360366,0.469813
0.457479,0.509665
0.415649,0.234021
0.579365,0.122971
0.271238,0.897536
0.313569,0.839175
0.944083,0.051580
0.637463,0.935061
0.846542,0.140373
0.618716,0.719660
0.869742,0.370796
0.319349,0.763402
0.593345,0.713202
0.484086,0.143169
0.411006,0.519369
0.621809,0.660276
0.789998,0.977014
0.935882,0.580114
0.947587,0.902477
0.910825,0.123905
0.197989,0.193147
0.927590,0.247947
0.885525,0.528769
0.765732,0.912208
0.171166,0.882224
0.315586,0.520516
0.215678,0.592058
0.191124,0.239798
0.936219,0.490749
0.151930,0.748174
0.877574,0.321452
0.840634,0.231647
0.021567,0.690298
0.577520,0.950828
0.803174,0.556923
0.516222,0.633411
0.528261,0.105446
0.768374,0.964401
0.474437,0.869957
0.791758,0.606901
0.354189,0.893235
0.870036,0.264017
0.192713,0.212225
0.814485,0.879651
0.713114,0.530746
0.812097,0.431136
0.243913,0.219944
0.916468,0.088714
0.163420,0.764360
0.070893,0.140522
0.438046,0.658267
0.855211,0.347549
0.173650,0.929702
0.389872,0.885201
0.150177,0.826861
0.206642,0.870364
0.279892,0.860329
0.720761,0.121276
0.993212,0.584449
0.406745,0.757050
0.548572,0.931973
0.430976,0.537901
0.679597,0.643869
0.395813,0.780207
0.651771,0.057927
0.448423,0.379503
0.790179,0.911311
0.699026,0.878958
0.507437,0.089180
0.751842,0.579749
0.747649,0.701514
0.937059,0.182827
0.180801,0.493999
0.331500,0.355943
0.298376,0.274567
0.889078,0.587705
0.625657,0.552319
0.953448,0.701030
0.776868,0.628978
0.999089,0.552371
0.647041,0.620275
0.407495,0.289267
0.383176,0.036714
0.597139,0.774414
0.466175,0.887051
0.405297,0.110066
0.619373,0.122409
0.854348,0.455168
0.837595,0.549503
0.701094,0.169000
0.415307,0.424575
0.465292,0.424333
0.583125,0.933732
0.441474,0.314003
0.608899,0.604987
0.185120,0.870438
0.613881,0.342675
0.163933,0.040836
0.194173,0.666072
0.683714,0.746266
0.483893,0.525864
0.339426,0.048268
0.649186,0.515856
0.688169,0.534073
0.619393,0.500129
0.073508,0.277611
0.099430,0.629027
0.203543,0.823634
0.648236,0.531081
0.956514,0.122903
0.906775,0.780967
0.827976,0.716726
0.615805,0.112253
0.166969,0.297186
0.766372,0.111813
0.518269,0.056037
0.522844,0.580496
0.111129,0.430061
0.141043,0.485679
0.142287,0.676994
0.337203,0.471972
0.575662,0.323691
0.426437,0.804627
0.114089,0.057443
0.870027,0.098584
0.303441,0.867721
0.660094,0.557925
0.046326,0.480094
0.578012,0.242537
0.730772,0.287388
0.056027,0.578292
0.277974,0.907476
0.043485,0.388033
0.817716,0.864738
0.120663,0.490464
0.808028,0.542465
0.269649,0.646672
0.425859,0.386560
0.502799,0.210145
0.479311,0.417327
0.330497,0.950525
0.132706,0.041534
0.592269,0.876649
0.206236,0.232065
0.662779,0.937627
0.501890,0.646619
0.543618,0.153669
0.417367,0.328982
0.824207,0.736344
0.826578,0.194092
0.810962,0.127474
0.253286,0.229170
0.134291,0.224623
0.041557,0.656402
0.233771,0.427544
0.251293,0.263282
0.745550,0.809300
0.748579,0.255142
0.758934,0.317026
0.541486,0.258660
0.197122,0.546809
0.530595,0.471012
0.194766,0.867187
0.080756,0.087578
0.412948,0.126419
0.189931,0.043126
0.002855,0.590068
0.341250,0.880662
0.321010,0.383720
0.398649,0.821505
0.474737,0.156438
0.067832,0.895979
0.035076,0.267245
0.568707,0.794950
0.716214,0.778446
0.694569,0.812831
0.539452,0.963670
0.504804,0.348356
0.524520,0.038345
0.758606,0.799940
0.717339,0.471994
0.501262,0.513386
0.276821,0.743877
0.638863,0.520928
0.651515,0.211521
0.861652,0.829234
0.437555,0.765064
0.234855,0.891307
0.710515,0.736583
0.853403,0.489407
0.196011,0.096774
0.973734,0.160725
0.640957,0.631543
0.607493,0.739269
0.584856,0.501670
0.695169,0.311797
0.134521,0.488262
0.746339,0.921834
0.407682,0.926294
0.520703,0.663498
0.358613,0.190310
0.258700,0.226480
0.839574,0.543930
0.626575,0.387824
0.094395,0.060553
0.400424,0.570728
0.255536,0.834787
0.999215,0.330486
0.187027,0.950469
0.795196,0.267310
0.713006,0.835429
0.334049,0.905927
0.650424,0.659378
0.429751,0.572263
0.649250,0.725417
0.756860,0.189223
0.302096,0.146354
0.061569,0.438071
0.968477,0.838506
0.853979,0.873010
0.773397,0.491787
0.493541,0.907762
0.479802,0.655010
0.107635,0.529470
0.082151,0.707011
0.158320,0.467454
0.104973,0.341329
0.824156,0.083469
0.564436,0.184955
0.841804,0.058534
0.981858,0.384338
0.438498,0.231429
